run_position,sample_id,track_c_status,track_d_set,same_plan_status,same_plan_execution_status,same_plan_success,same_plan_progress_score,same_plan_elapsed_s,case_dir,updated_at
601,M&T/select_billiards/example49,C2_qwen_conversion_failure,secondary_diagnostic,C2_qwen_conversion_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_billiards\example49,2026-05-27 16:50:56
602,M&T/select_billiards/example51,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,40.30834484100342,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_billiards\example51,2026-05-27 16:51:38
603,M&T/select_billiards/example50,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,31.431854248046875,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_billiards\example50,2026-05-27 16:52:11
604,M&T/select_billiards/example53,C2_qwen_conversion_failure,secondary_diagnostic,C2_qwen_conversion_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_billiards\example53,2026-05-27 16:52:11
605,M&T/select_billiards/example52,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,31.534509658813477,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_billiards\example52,2026-05-27 16:52:44
606,M&T/select_billiards/example54,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,33.72546195983887,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_billiards\example54,2026-05-27 16:53:19
607,M&T/select_billiards/example55,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,34.37504029273987,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_billiards\example55,2026-05-27 16:53:55
608,M&T/select_billiards/example57,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,34.03094673156738,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_billiards\example57,2026-05-27 16:54:31
610,M&T/select_billiards/example58,C2_qwen_conversion_failure,secondary_diagnostic,C2_qwen_conversion_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_billiards\example58,2026-05-27 16:54:31
611,M&T/select_billiards/example59,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,20.487497091293335,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_billiards\example59,2026-05-27 16:54:53
612,M&T/select_billiards/example60,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,33.37827491760254,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_billiards\example60,2026-05-27 16:55:28
613,M&T/select_billiards/example61,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,32.91616606712341,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_billiards\example61,2026-05-27 16:56:02
614,M&T/select_billiards/example62,C3_entity_mapping_failure,secondary_diagnostic,C3_entity_mapping_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_billiards\example62,2026-05-27 16:56:02
615,M&T/select_billiards/example63,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,37.41319227218628,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_billiards\example63,2026-05-27 16:56:41
617,M&T/select_billiards/example65,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,36.59385347366333,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_billiards\example65,2026-05-27 16:57:19
618,M&T/select_billiards/example66,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,38.67776036262512,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_billiards\example66,2026-05-27 16:57:59
619,M&T/select_billiards/example67,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,35.21056079864502,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_billiards\example67,2026-05-27 16:58:36
620,M&T/select_billiards/example68,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,35.50453019142151,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_billiards\example68,2026-05-27 16:59:13
621,M&T/select_billiards/example69,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,31.862935066223145,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_billiards\example69,2026-05-27 16:59:47
623,M&T/select_billiards/example71,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,37.45546245574951,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_billiards\example71,2026-05-27 17:00:26
624,M&T/select_billiards/example72,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,34.79314923286438,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_billiards\example72,2026-05-27 17:01:02
625,M&T/select_billiards/example73,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,39.53031849861145,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_billiards\example73,2026-05-27 17:01:43
627,M&T/select_billiards/example75,C2_qwen_conversion_failure,secondary_diagnostic,C2_qwen_conversion_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_billiards\example75,2026-05-27 17:01:43
628,M&T/select_billiards/example76,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,32.50868821144104,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_billiards\example76,2026-05-27 17:02:18
629,M&T/select_billiards/example77,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,35.270962715148926,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_billiards\example77,2026-05-27 17:02:54
630,M&T/select_billiards/example78,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,36.47985482215881,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_billiards\example78,2026-05-27 17:03:32
631,M&T/select_billiards/example79,C2_qwen_conversion_failure,secondary_diagnostic,C2_qwen_conversion_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_billiards\example79,2026-05-27 17:03:32
633,M&T/select_billiards/example81,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,33.13077735900879,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_billiards\example81,2026-05-27 17:04:07
635,M&T/select_billiards/example83,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,22.85418391227722,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_billiards\example83,2026-05-27 17:04:32
636,M&T/select_billiards/example84,C3_entity_mapping_failure,secondary_diagnostic,C3_entity_mapping_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_billiards\example84,2026-05-27 17:04:32
637,M&T/select_billiards/example85,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,37.62146472930908,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_billiards\example85,2026-05-27 17:05:11
638,M&T/select_billiards/example86,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,38.6138231754303,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_billiards\example86,2026-05-27 17:05:51
640,M&T/select_billiards/example88,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,34.9565372467041,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_billiards\example88,2026-05-27 17:06:28
641,M&T/select_billiards/example89,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,36.22638821601868,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_billiards\example89,2026-05-27 17:07:05
642,M&T/select_billiards/example90,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,33.371336221694946,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_billiards\example90,2026-05-27 17:07:40
643,M&T/select_billiards/example91,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,35.10566067695618,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_billiards\example91,2026-05-27 17:08:17
644,M&T/select_billiards/example92,C2_qwen_conversion_failure,secondary_diagnostic,C2_qwen_conversion_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_billiards\example92,2026-05-27 17:08:17
645,M&T/select_billiards/example93,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,32.65987753868103,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_billiards\example93,2026-05-27 17:08:51
647,M&T/select_billiards/example95,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,33.651657819747925,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_billiards\example95,2026-05-27 17:09:27
648,M&T/select_billiards/example96,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,23.69106149673462,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_billiards\example96,2026-05-27 17:09:52
649,M&T/select_billiards/example97,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,41.62308692932129,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_billiards\example97,2026-05-27 17:10:35
651,M&T/select_billiards/example99,C2_qwen_conversion_failure,secondary_diagnostic,C2_qwen_conversion_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_billiards\example99,2026-05-27 17:10:35
653,M&T/select_book/example1,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,34.75937867164612,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_book\example1,2026-05-27 17:11:11
655,M&T/select_book/example3,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.0,39.28560781478882,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_book\example3,2026-05-27 17:11:52
656,M&T/select_book/example5,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,32.45852303504944,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_book\example5,2026-05-27 17:12:26
657,M&T/select_book/example6,C2_qwen_conversion_failure,secondary_diagnostic,C2_qwen_conversion_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_book\example6,2026-05-27 17:12:26
661,M&T/select_book/example10,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,34.357380867004395,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_book\example10,2026-05-27 17:13:02
662,M&T/select_book/example11,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,32.52497172355652,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_book\example11,2026-05-27 17:13:36
663,M&T/select_book/example12,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C0_qwen_guided_success,completed,True,1.0,29.51530933380127,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_book\example12,2026-05-27 17:14:07
665,M&T/select_book/example15,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,34.19569373130798,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_book\example15,2026-05-27 17:14:43
667,M&T/select_book/example17,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C0_qwen_guided_success,completed,True,1.0,31.415033102035522,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_book\example17,2026-05-27 17:15:16
672,M&T/select_book/example28,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,38.585023164749146,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_book\example28,2026-05-27 17:15:56
674,M&T/select_book/example30,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.0,33.345545053482056,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_book\example30,2026-05-27 17:16:31
679,M&T/select_book/example35,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,36.247392892837524,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_book\example35,2026-05-27 17:17:09
681,M&T/select_book/example37,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,35.17618799209595,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_book\example37,2026-05-27 17:17:45
684,M&T/select_book/example42,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,36.19078850746155,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_book\example42,2026-05-27 17:18:23
686,M&T/select_book/example45,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,33.76535081863403,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_book\example45,2026-05-27 17:18:58
687,M&T/select_book/example46,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,35.67076110839844,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_book\example46,2026-05-27 17:19:36
690,M&T/select_book/example56,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,36.45335912704468,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_book\example56,2026-05-27 17:20:14
