run_position,sample_id,track_c_status,track_d_set,replan_R3_status,replan_R3_execution_status,replan_R3_success,replan_R3_progress_score,replan_R3_elapsed_s,case_dir,updated_at
672,M&T/select_book/example28,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C0_qwen_guided_success,completed,True,1.0,36.86212182044983,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_book\example28,2026-05-28 19:43:13
674,M&T/select_book/example30,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C0_qwen_guided_success,completed,True,1.0,32.124606132507324,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_book\example30,2026-05-28 19:43:47
679,M&T/select_book/example35,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,40.31358504295349,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_book\example35,2026-05-28 19:44:30
681,M&T/select_book/example37,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C3_entity_mapping_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_book\example37,2026-05-28 19:44:30
684,M&T/select_book/example42,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C0_qwen_guided_success,completed,True,1.0,34.56574249267578,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_book\example42,2026-05-28 19:45:06
686,M&T/select_book/example45,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C0_qwen_guided_success,completed,True,1.0,29.228371381759644,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_book\example45,2026-05-28 19:45:37
687,M&T/select_book/example46,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C0_qwen_guided_success,completed,True,1.0,40.77632427215576,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_book\example46,2026-05-28 19:46:20
690,M&T/select_book/example56,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C0_qwen_guided_success,completed,True,1.0,37.76617670059204,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_book\example56,2026-05-28 19:47:00
692,M&T/select_book/example59,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C0_qwen_guided_success,completed,True,1.0,33.36168050765991,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_book\example59,2026-05-28 19:47:35
694,M&T/select_book/example61,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C0_qwen_guided_success,completed,True,1.0,37.88300061225891,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_book\example61,2026-05-28 19:48:15
697,M&T/select_book/example65,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C0_qwen_guided_success,completed,True,1.0,32.56803274154663,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_book\example65,2026-05-28 19:48:49
702,M&T/select_book/example73,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C0_qwen_guided_success,completed,True,1.0,34.17716383934021,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_book\example73,2026-05-28 19:49:25
705,M&T/select_book/example77,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C0_qwen_guided_success,completed,True,1.0,33.19996380805969,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_book\example77,2026-05-28 19:50:00
706,M&T/select_book/example78,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C0_qwen_guided_success,completed,True,1.0,30.382081031799316,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_book\example78,2026-05-28 19:50:33
707,M&T/select_book/example79,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C0_qwen_guided_success,completed,True,1.0,32.014211654663086,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_book\example79,2026-05-28 19:51:07
708,M&T/select_book/example80,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C0_qwen_guided_success,completed,True,1.0,37.656089544296265,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_book\example80,2026-05-28 19:51:46
711,M&T/select_book/example83,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C0_qwen_guided_success,completed,True,1.0,34.50824022293091,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_book\example83,2026-05-28 19:52:23
715,M&T/select_book/example90,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C0_qwen_guided_success,completed,True,1.0,39.49901485443115,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_book\example90,2026-05-28 19:53:04
719,M&T/select_book/example94,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C0_qwen_guided_success,completed,True,1.0,35.55306124687195,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_book\example94,2026-05-28 19:53:42
721,M&T/select_book/example96,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C3_entity_mapping_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_book\example96,2026-05-28 19:53:42
722,M&T/select_book/example97,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C0_qwen_guided_success,completed,True,1.0,33.619832277297974,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_book\example97,2026-05-28 19:54:17
724,M&T/select_book/example99,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C0_qwen_guided_success,completed,True,1.0,36.05762052536011,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_book\example99,2026-05-28 19:54:55
725,M&T/select_chemistry_tube/example0,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C0_qwen_guided_success,completed,True,1.0,28.487003803253174,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_chemistry_tube\example0,2026-05-28 19:55:25
731,M&T/select_chemistry_tube/example7,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C3_entity_mapping_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_chemistry_tube\example7,2026-05-28 19:55:25
738,M&T/select_chemistry_tube/example14,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.0,31.992605924606323,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_chemistry_tube\example14,2026-05-28 19:55:59
739,M&T/select_chemistry_tube/example15,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C0_qwen_guided_success,completed,True,1.0,31.451892375946045,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_chemistry_tube\example15,2026-05-28 19:56:33
751,M&T/select_chemistry_tube/example27,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C3_entity_mapping_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_chemistry_tube\example27,2026-05-28 19:56:33
764,M&T/select_chemistry_tube/example40,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C0_qwen_guided_success,completed,True,1.0,29.316542387008667,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_chemistry_tube\example40,2026-05-28 19:57:04
769,M&T/select_chemistry_tube/example45,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C0_qwen_guided_success,completed,True,1.0,27.66227960586548,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_chemistry_tube\example45,2026-05-28 19:57:33
778,M&T/select_chemistry_tube/example55,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C0_qwen_guided_success,completed,True,1.0,28.893046379089355,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_chemistry_tube\example55,2026-05-28 19:58:04
788,M&T/select_chemistry_tube/example65,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.0,34.362430572509766,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_chemistry_tube\example65,2026-05-28 19:58:40
791,M&T/select_chemistry_tube/example69,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C3_entity_mapping_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_chemistry_tube\example69,2026-05-28 19:58:40
792,M&T/select_chemistry_tube/example70,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C0_qwen_guided_success,completed,True,1.0,26.537947177886963,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_chemistry_tube\example70,2026-05-28 19:59:09
793,M&T/select_chemistry_tube/example71,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C0_qwen_guided_success,completed,True,1.0,29.812646865844727,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_chemistry_tube\example71,2026-05-28 19:59:40
796,M&T/select_chemistry_tube/example75,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C0_qwen_guided_success,completed,True,1.0,27.52245569229126,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_chemistry_tube\example75,2026-05-28 20:00:10
797,M&T/select_chemistry_tube/example76,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C3_entity_mapping_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_chemistry_tube\example76,2026-05-28 20:00:10
800,M&T/select_chemistry_tube/example79,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.0,33.15245079994202,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_chemistry_tube\example79,2026-05-28 20:00:45
816,M&T/select_chemistry_tube/example96,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,36.688819885253906,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_chemistry_tube\example96,2026-05-28 20:01:23
818,M&T/select_drink/example0,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C0_qwen_guided_success,completed,True,1.0,36.02694916725159,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_drink\example0,2026-05-28 20:02:01
819,M&T/select_chemistry_tube/example99,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.0,35.2030725479126,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_chemistry_tube\example99,2026-05-28 20:02:38
821,M&T/select_drink/example3,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.0,36.85335159301758,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_drink\example3,2026-05-28 20:03:17
822,M&T/select_drink/example7,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,40.96589374542236,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_drink\example7,2026-05-28 20:04:00
823,M&T/select_drink/example8,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C3_entity_mapping_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_drink\example8,2026-05-28 20:04:00
829,M&T/select_drink/example25,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C3_entity_mapping_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_drink\example25,2026-05-28 20:04:00
833,M&T/select_drink/example31,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.0,36.60392880439758,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_drink\example31,2026-05-28 20:04:38
836,M&T/select_drink/example39,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C0_qwen_guided_success,completed,True,1.0,32.54021692276001,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_drink\example39,2026-05-28 20:05:13
840,M&T/select_drink/example46,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C0_qwen_guided_success,completed,True,1.0,34.48510146141052,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_drink\example46,2026-05-28 20:05:49
844,M&T/select_drink/example52,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C0_qwen_guided_success,completed,True,1.0,33.916863203048706,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_drink\example52,2026-05-28 20:06:24
845,M&T/select_drink/example55,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,37.006654024124146,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_drink\example55,2026-05-28 20:07:03
850,M&T/select_drink/example67,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C0_qwen_guided_success,completed,True,1.0,34.25335144996643,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_drink\example67,2026-05-28 20:07:39
852,M&T/select_drink/example69,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C0_qwen_guided_success,completed,True,1.0,32.811115026474,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_drink\example69,2026-05-28 20:08:14
864,M&T/select_fruit/example1,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,38.300652265548706,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_fruit\example1,2026-05-28 20:08:54
865,M&T/select_fruit/example2,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C0_qwen_guided_success,completed,True,1.0,57.19261336326599,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_fruit\example2,2026-05-28 20:09:53
868,M&T/select_fruit/example5,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C0_qwen_guided_success,completed,True,1.0,61.975122928619385,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_fruit\example5,2026-05-28 20:10:57
870,M&T/select_fruit/example7,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C0_qwen_guided_success,completed,True,1.0,48.807769536972046,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_fruit\example7,2026-05-28 20:11:48
871,M&T/select_fruit/example8,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C0_qwen_guided_success,completed,True,1.0,51.42036008834839,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_fruit\example8,2026-05-28 20:12:41
872,M&T/select_fruit/example9,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C0_qwen_guided_success,completed,True,1.0,44.74557542800903,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_fruit\example9,2026-05-28 20:13:28
875,M&T/select_fruit/example12,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C0_qwen_guided_success,completed,True,1.0,52.69299650192261,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_fruit\example12,2026-05-28 20:14:22
878,M&T/select_fruit/example15,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C0_qwen_guided_success,completed,True,1.0,45.97879242897034,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_fruit\example15,2026-05-28 20:15:10
881,M&T/select_fruit/example18,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C1_qwen_guided_condition_failure,completed,False,0.5,37.7246367931366,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_fruit\example18,2026-05-28 20:15:50
883,M&T/select_fruit/example20,C1_qwen_guided_condition_failure,primary_c1_condition_failure,C3_entity_mapping_failure,not_run_conversion_failed,,,,<EXPERIMENT_ARCHIVE>\silver_track_d_replanning_attribution_20260527\data\M&T\select_fruit\example20,2026-05-28 20:15:50
