sample_id,category,task_name,example,gt_skill_pattern,repeat1_status,repeat2_status,eligible
M&T/select_book/example28,M&T,select_book,example28,pick>pull,completed,completed,True
M&T/select_book/example29,M&T,select_book,example29,pick>pull,completed,completed,True
M&T/select_book/example30,M&T,select_book,example30,pick>pull,completed,completed,True
M&T/select_book/example31,M&T,select_book,example31,pick>pull,completed,completed,True
M&T/select_book/example32,M&T,select_book,example32,pick>pull,completed,completed,True
M&T/select_book/example33,M&T,select_book,example33,pick>pull,completed,completed,True
M&T/select_book/example34,M&T,select_book,example34,pick>pull,completed,completed,True
M&T/select_book/example35,M&T,select_book,example35,pick>pull,completed,completed,True
M&T/select_book/example36,M&T,select_book,example36,pick>pull,completed,completed,True
M&T/select_book/example37,M&T,select_book,example37,pick>pull,completed,completed,True
M&T/select_book/example38,M&T,select_book,example38,pick>pull,completed,completed,True
M&T/select_book/example40,M&T,select_book,example40,pick>pull,completed,completed,True
M&T/select_book/example42,M&T,select_book,example42,pick>pull,completed,completed,True
M&T/select_book/example43,M&T,select_book,example43,pick>pull,completed,completed,True
M&T/select_book/example45,M&T,select_book,example45,pick>pull,completed,completed,True
M&T/select_book/example46,M&T,select_book,example46,pick>pull,completed,completed,True
M&T/select_book/example48,M&T,select_book,example48,pick>pull,completed,completed,True
M&T/select_book/example50,M&T,select_book,example50,pick>pull,completed,completed,True
M&T/select_book/example56,M&T,select_book,example56,pick>pull,completed,completed,True
M&T/select_book/example57,M&T,select_book,example57,pick>pull,completed,completed,True
M&T/select_book/example59,M&T,select_book,example59,pick>pull,completed,completed,True
M&T/select_book/example60,M&T,select_book,example60,pick>pull,completed,completed,True
M&T/select_book/example61,M&T,select_book,example61,pick>pull,completed,completed,True
M&T/select_book/example62,M&T,select_book,example62,pick>pull,completed,completed,True
M&T/select_book/example63,M&T,select_book,example63,pick>pull,completed,completed,True
M&T/select_book/example65,M&T,select_book,example65,pick>pull,completed,completed,True
M&T/select_book/example67,M&T,select_book,example67,pick>pull,completed,completed,True
M&T/select_book/example69,M&T,select_book,example69,pick>pull,completed,completed,True
M&T/select_book/example70,M&T,select_book,example70,pick>pull,completed,completed,True
M&T/select_book/example72,M&T,select_book,example72,pick>pull,completed,completed,True
M&T/select_book/example73,M&T,select_book,example73,pick>pull,completed,completed,True
M&T/select_book/example74,M&T,select_book,example74,pick>pull,completed,completed,True
M&T/select_book/example75,M&T,select_book,example75,pick>pull,completed,completed,True
M&T/select_book/example77,M&T,select_book,example77,pick>pull,completed,completed,True
M&T/select_book/example78,M&T,select_book,example78,pick>pull,completed,completed,True
M&T/select_book/example79,M&T,select_book,example79,pick>pull,completed,completed,True
M&T/select_book/example80,M&T,select_book,example80,pick>pull,completed,completed,True
M&T/select_book/example81,M&T,select_book,example81,pick>pull,completed,completed,True
M&T/select_book/example82,M&T,select_book,example82,pick>pull,completed,completed,True
M&T/select_book/example83,M&T,select_book,example83,pick>pull,completed,completed,True
M&T/select_book/example85,M&T,select_book,example85,pick>pull,completed,completed,True
M&T/select_book/example86,M&T,select_book,example86,pick>pull,completed,completed,True
M&T/select_book/example87,M&T,select_book,example87,pick>pull,completed,completed,True
M&T/select_book/example90,M&T,select_book,example90,pick>pull,completed,completed,True
M&T/select_book/example91,M&T,select_book,example91,pick>pull,completed,completed,True
M&T/select_book/example92,M&T,select_book,example92,pick>pull,completed,completed,True
M&T/select_book/example93,M&T,select_book,example93,pick>pull,completed,completed,True
M&T/select_book/example94,M&T,select_book,example94,pick>pull,completed,completed,True
M&T/select_book/example95,M&T,select_book,example95,pick>pull,completed,completed,True
M&T/select_book/example96,M&T,select_book,example96,pick>pull,completed,completed,True
M&T/select_book/example97,M&T,select_book,example97,pick>pull,completed,completed,True
M&T/select_book/example98,M&T,select_book,example98,pick>pull,completed,completed,True
M&T/select_book/example99,M&T,select_book,example99,pick>pull,completed,completed,True
M&T/select_chemistry_tube/example0,M&T,select_chemistry_tube,example0,pick>lift,completed,completed,True
M&T/select_chemistry_tube/example1,M&T,select_chemistry_tube,example1,pick>lift,completed,completed,True
M&T/select_chemistry_tube/example2,M&T,select_chemistry_tube,example2,pick>lift,completed,completed,True
M&T/select_chemistry_tube/example3,M&T,select_chemistry_tube,example3,pick>lift,completed,completed,True
M&T/select_chemistry_tube/example4,M&T,select_chemistry_tube,example4,pick>lift,completed,completed,True
M&T/select_chemistry_tube/example6,M&T,select_chemistry_tube,example6,pick>lift,completed,completed,True
M&T/select_chemistry_tube/example7,M&T,select_chemistry_tube,example7,pick>lift,completed,completed,True
M&T/select_chemistry_tube/example8,M&T,select_chemistry_tube,example8,pick>lift,completed,completed,True
M&T/select_chemistry_tube/example9,M&T,select_chemistry_tube,example9,pick>lift,completed,completed,True
M&T/select_chemistry_tube/example10,M&T,select_chemistry_tube,example10,pick>lift,completed,completed,True
M&T/select_chemistry_tube/example11,M&T,select_chemistry_tube,example11,pick>lift,completed,completed,True
M&T/select_chemistry_tube/example12,M&T,select_chemistry_tube,example12,pick>lift,completed,completed,True
M&T/select_chemistry_tube/example13,M&T,select_chemistry_tube,example13,pick>lift,completed,completed,True
M&T/select_chemistry_tube/example14,M&T,select_chemistry_tube,example14,pick>lift,completed,completed,True
M&T/select_chemistry_tube/example15,M&T,select_chemistry_tube,example15,pick>lift,completed,completed,True
M&T/select_chemistry_tube/example16,M&T,select_chemistry_tube,example16,pick>lift,completed,completed,True
M&T/select_chemistry_tube/example17,M&T,select_chemistry_tube,example17,pick>lift,completed,completed,True
M&T/select_chemistry_tube/example18,M&T,select_chemistry_tube,example18,pick>lift,completed,completed,True
M&T/select_chemistry_tube/example19,M&T,select_chemistry_tube,example19,pick>lift,completed,completed,True
M&T/select_chemistry_tube/example20,M&T,select_chemistry_tube,example20,pick>lift,completed,completed,True
M&T/select_chemistry_tube/example21,M&T,select_chemistry_tube,example21,pick>lift,completed,completed,True
M&T/select_chemistry_tube/example22,M&T,select_chemistry_tube,example22,pick>lift,completed,completed,True
M&T/select_chemistry_tube/example23,M&T,select_chemistry_tube,example23,pick>lift,completed,completed,True
M&T/select_chemistry_tube/example24,M&T,select_chemistry_tube,example24,pick>lift,completed,completed,True
M&T/select_chemistry_tube/example25,M&T,select_chemistry_tube,example25,pick>lift,completed,completed,True
M&T/select_chemistry_tube/example26,M&T,select_chemistry_tube,example26,pick>lift,completed,completed,True
M&T/select_chemistry_tube/example27,M&T,select_chemistry_tube,example27,pick>lift,completed,completed,True
M&T/select_chemistry_tube/example28,M&T,select_chemistry_tube,example28,pick>lift,completed,completed,True
M&T/select_chemistry_tube/example29,M&T,select_chemistry_tube,example29,pick>lift,completed,completed,True
M&T/select_chemistry_tube/example30,M&T,select_chemistry_tube,example30,pick>lift,completed,completed,True
M&T/select_chemistry_tube/example31,M&T,select_chemistry_tube,example31,pick>lift,completed,completed,True
M&T/select_chemistry_tube/example32,M&T,select_chemistry_tube,example32,pick>lift,completed,completed,True
M&T/select_chemistry_tube/example33,M&T,select_chemistry_tube,example33,pick>lift,completed,completed,True
M&T/select_chemistry_tube/example34,M&T,select_chemistry_tube,example34,pick>lift,completed,completed,True
M&T/select_chemistry_tube/example35,M&T,select_chemistry_tube,example35,pick>lift,completed,completed,True
M&T/select_chemistry_tube/example36,M&T,select_chemistry_tube,example36,pick>lift,completed,completed,True
M&T/select_chemistry_tube/example37,M&T,select_chemistry_tube,example37,pick>lift,completed,completed,True
M&T/select_chemistry_tube/example38,M&T,select_chemistry_tube,example38,pick>lift,completed,completed,True
M&T/select_chemistry_tube/example39,M&T,select_chemistry_tube,example39,pick>lift,completed,completed,True
M&T/select_chemistry_tube/example40,M&T,select_chemistry_tube,example40,pick>lift,completed,completed,True
M&T/select_chemistry_tube/example41,M&T,select_chemistry_tube,example41,pick>lift,completed,completed,True
M&T/select_chemistry_tube/example42,M&T,select_chemistry_tube,example42,pick>lift,completed,completed,True
M&T/select_chemistry_tube/example43,M&T,select_chemistry_tube,example43,pick>lift,completed,completed,True
M&T/select_chemistry_tube/example44,M&T,select_chemistry_tube,example44,pick>lift,completed,completed,True
M&T/select_chemistry_tube/example45,M&T,select_chemistry_tube,example45,pick>lift,completed,completed,True
M&T/select_chemistry_tube/example46,M&T,select_chemistry_tube,example46,pick>lift,completed,completed,True
M&T/select_chemistry_tube/example47,M&T,select_chemistry_tube,example47,pick>lift,completed,completed,True
M&T/select_chemistry_tube/example48,M&T,select_chemistry_tube,example48,pick>lift,completed,completed,True
M&T/select_chemistry_tube/example49,M&T,select_chemistry_tube,example49,pick>lift,completed,completed,True
M&T/select_chemistry_tube/example50,M&T,select_chemistry_tube,example50,pick>lift,completed,completed,True
M&T/select_chemistry_tube/example52,M&T,select_chemistry_tube,example52,pick>lift,completed,completed,True
M&T/select_chemistry_tube/example53,M&T,select_chemistry_tube,example53,pick>lift,completed,completed,True
M&T/select_chemistry_tube/example54,M&T,select_chemistry_tube,example54,pick>lift,completed,completed,True
M&T/select_chemistry_tube/example55,M&T,select_chemistry_tube,example55,pick>lift,completed,completed,True
M&T/select_chemistry_tube/example56,M&T,select_chemistry_tube,example56,pick>lift,completed,completed,True
M&T/select_chemistry_tube/example57,M&T,select_chemistry_tube,example57,pick>lift,completed,completed,True
M&T/select_chemistry_tube/example58,M&T,select_chemistry_tube,example58,pick>lift,completed,completed,True
M&T/select_chemistry_tube/example59,M&T,select_chemistry_tube,example59,pick>lift,completed,completed,True
M&T/select_chemistry_tube/example60,M&T,select_chemistry_tube,example60,pick>lift,completed,completed,True
