sample_id,category,task_name,example,gt_sequence_length,gt_skills,source_split
CommenSence/select_toy_common_sense/example40,CommenSence,select_toy_common_sense,example40,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_toy_common_sense/example41,CommenSence,select_toy_common_sense,example41,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_toy_common_sense/example42,CommenSence,select_toy_common_sense,example42,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_toy_common_sense/example43,CommenSence,select_toy_common_sense,example43,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_toy_common_sense/example44,CommenSence,select_toy_common_sense,example44,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_toy_common_sense/example45,CommenSence,select_toy_common_sense,example45,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_toy_common_sense/example46,CommenSence,select_toy_common_sense,example46,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_toy_common_sense/example47,CommenSence,select_toy_common_sense,example47,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_toy_common_sense/example48,CommenSence,select_toy_common_sense,example48,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_toy_common_sense/example49,CommenSence,select_toy_common_sense,example49,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_toy_common_sense/example50,CommenSence,select_toy_common_sense,example50,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_toy_common_sense/example51,CommenSence,select_toy_common_sense,example51,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_toy_common_sense/example52,CommenSence,select_toy_common_sense,example52,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_toy_common_sense/example53,CommenSence,select_toy_common_sense,example53,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_toy_common_sense/example54,CommenSence,select_toy_common_sense,example54,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_toy_common_sense/example55,CommenSence,select_toy_common_sense,example55,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_toy_common_sense/example56,CommenSence,select_toy_common_sense,example56,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_toy_common_sense/example57,CommenSence,select_toy_common_sense,example57,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_toy_common_sense/example58,CommenSence,select_toy_common_sense,example58,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_toy_common_sense/example59,CommenSence,select_toy_common_sense,example59,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_toy_common_sense/example60,CommenSence,select_toy_common_sense,example60,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_toy_common_sense/example61,CommenSence,select_toy_common_sense,example61,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_toy_common_sense/example62,CommenSence,select_toy_common_sense,example62,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_toy_common_sense/example63,CommenSence,select_toy_common_sense,example63,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_toy_common_sense/example64,CommenSence,select_toy_common_sense,example64,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_toy_common_sense/example65,CommenSence,select_toy_common_sense,example65,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_toy_common_sense/example66,CommenSence,select_toy_common_sense,example66,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_toy_common_sense/example67,CommenSence,select_toy_common_sense,example67,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_toy_common_sense/example68,CommenSence,select_toy_common_sense,example68,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_toy_common_sense/example69,CommenSence,select_toy_common_sense,example69,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_toy_common_sense/example70,CommenSence,select_toy_common_sense,example70,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_toy_common_sense/example71,CommenSence,select_toy_common_sense,example71,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_toy_common_sense/example72,CommenSence,select_toy_common_sense,example72,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_toy_common_sense/example73,CommenSence,select_toy_common_sense,example73,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_toy_common_sense/example74,CommenSence,select_toy_common_sense,example74,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_toy_common_sense/example75,CommenSence,select_toy_common_sense,example75,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_toy_common_sense/example76,CommenSence,select_toy_common_sense,example76,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_toy_common_sense/example77,CommenSence,select_toy_common_sense,example77,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_toy_common_sense/example78,CommenSence,select_toy_common_sense,example78,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_toy_common_sense/example79,CommenSence,select_toy_common_sense,example79,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_toy_common_sense/example80,CommenSence,select_toy_common_sense,example80,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_toy_common_sense/example81,CommenSence,select_toy_common_sense,example81,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_toy_common_sense/example82,CommenSence,select_toy_common_sense,example82,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_toy_common_sense/example83,CommenSence,select_toy_common_sense,example83,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_toy_common_sense/example84,CommenSence,select_toy_common_sense,example84,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_toy_common_sense/example85,CommenSence,select_toy_common_sense,example85,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_toy_common_sense/example86,CommenSence,select_toy_common_sense,example86,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_toy_common_sense/example87,CommenSence,select_toy_common_sense,example87,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_toy_common_sense/example88,CommenSence,select_toy_common_sense,example88,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_toy_common_sense/example89,CommenSence,select_toy_common_sense,example89,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_toy_common_sense/example90,CommenSence,select_toy_common_sense,example90,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_toy_common_sense/example91,CommenSence,select_toy_common_sense,example91,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_toy_common_sense/example92,CommenSence,select_toy_common_sense,example92,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_toy_common_sense/example93,CommenSence,select_toy_common_sense,example93,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_toy_common_sense/example94,CommenSence,select_toy_common_sense,example94,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_toy_common_sense/example95,CommenSence,select_toy_common_sense,example95,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_toy_common_sense/example96,CommenSence,select_toy_common_sense,example96,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_toy_common_sense/example97,CommenSence,select_toy_common_sense,example97,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_toy_common_sense/example98,CommenSence,select_toy_common_sense,example98,2,pick>place,VLABench/vlm_evaluation_v1.0_public
CommenSence/select_toy_common_sense/example99,CommenSence,select_toy_common_sense,example99,2,pick>place,VLABench/vlm_evaluation_v1.0_public
Complex/book_rearrange/example0,Complex,book_rearrange,example0,9,pick>push>pull>pick>push>pull>pick>push>pull,VLABench/vlm_evaluation_v1.0_public
Complex/book_rearrange/example1,Complex,book_rearrange,example1,9,pick>push>pull>pick>push>pull>pick>push>pull,VLABench/vlm_evaluation_v1.0_public
Complex/book_rearrange/example2,Complex,book_rearrange,example2,9,pick>push>pull>pick>push>pull>pick>push>pull,VLABench/vlm_evaluation_v1.0_public
Complex/book_rearrange/example3,Complex,book_rearrange,example3,9,pick>push>pull>pick>push>pull>pick>push>pull,VLABench/vlm_evaluation_v1.0_public
Complex/book_rearrange/example4,Complex,book_rearrange,example4,9,pick>push>pull>pick>push>pull>pick>push>pull,VLABench/vlm_evaluation_v1.0_public
Complex/book_rearrange/example5,Complex,book_rearrange,example5,9,pick>push>pull>pick>push>pull>pick>push>pull,VLABench/vlm_evaluation_v1.0_public
Complex/book_rearrange/example6,Complex,book_rearrange,example6,9,pick>push>pull>pick>push>pull>pick>push>pull,VLABench/vlm_evaluation_v1.0_public
Complex/book_rearrange/example7,Complex,book_rearrange,example7,9,pick>push>pull>pick>push>pull>pick>push>pull,VLABench/vlm_evaluation_v1.0_public
Complex/book_rearrange/example8,Complex,book_rearrange,example8,9,pick>push>pull>pick>push>pull>pick>push>pull,VLABench/vlm_evaluation_v1.0_public
Complex/book_rearrange/example9,Complex,book_rearrange,example9,9,pick>push>pull>pick>push>pull>pick>push>pull,VLABench/vlm_evaluation_v1.0_public
Complex/book_rearrange/example10,Complex,book_rearrange,example10,9,pick>push>pull>pick>push>pull>pick>push>pull,VLABench/vlm_evaluation_v1.0_public
Complex/book_rearrange/example11,Complex,book_rearrange,example11,9,pick>push>pull>pick>push>pull>pick>push>pull,VLABench/vlm_evaluation_v1.0_public
Complex/book_rearrange/example12,Complex,book_rearrange,example12,9,pick>push>pull>pick>push>pull>pick>push>pull,VLABench/vlm_evaluation_v1.0_public
Complex/book_rearrange/example13,Complex,book_rearrange,example13,9,pick>push>pull>pick>push>pull>pick>push>pull,VLABench/vlm_evaluation_v1.0_public
Complex/book_rearrange/example14,Complex,book_rearrange,example14,9,pick>push>pull>pick>push>pull>pick>push>pull,VLABench/vlm_evaluation_v1.0_public
Complex/book_rearrange/example15,Complex,book_rearrange,example15,9,pick>push>pull>pick>push>pull>pick>push>pull,VLABench/vlm_evaluation_v1.0_public
Complex/book_rearrange/example16,Complex,book_rearrange,example16,9,pick>push>pull>pick>push>pull>pick>push>pull,VLABench/vlm_evaluation_v1.0_public
Complex/book_rearrange/example17,Complex,book_rearrange,example17,9,pick>push>pull>pick>push>pull>pick>push>pull,VLABench/vlm_evaluation_v1.0_public
Complex/book_rearrange/example18,Complex,book_rearrange,example18,9,pick>push>pull>pick>push>pull>pick>push>pull,VLABench/vlm_evaluation_v1.0_public
Complex/book_rearrange/example19,Complex,book_rearrange,example19,9,pick>push>pull>pick>push>pull>pick>push>pull,VLABench/vlm_evaluation_v1.0_public
Complex/book_rearrange/example20,Complex,book_rearrange,example20,9,pick>push>pull>pick>push>pull>pick>push>pull,VLABench/vlm_evaluation_v1.0_public
Complex/book_rearrange/example21,Complex,book_rearrange,example21,9,pick>push>pull>pick>push>pull>pick>push>pull,VLABench/vlm_evaluation_v1.0_public
Complex/book_rearrange/example22,Complex,book_rearrange,example22,9,pick>push>pull>pick>push>pull>pick>push>pull,VLABench/vlm_evaluation_v1.0_public
Complex/book_rearrange/example23,Complex,book_rearrange,example23,9,pick>push>pull>pick>push>pull>pick>push>pull,VLABench/vlm_evaluation_v1.0_public
Complex/book_rearrange/example24,Complex,book_rearrange,example24,9,pick>push>pull>pick>push>pull>pick>push>pull,VLABench/vlm_evaluation_v1.0_public
Complex/book_rearrange/example25,Complex,book_rearrange,example25,9,pick>push>pull>pick>push>pull>pick>push>pull,VLABench/vlm_evaluation_v1.0_public
Complex/book_rearrange/example26,Complex,book_rearrange,example26,9,pick>push>pull>pick>push>pull>pick>push>pull,VLABench/vlm_evaluation_v1.0_public
Complex/book_rearrange/example27,Complex,book_rearrange,example27,9,pick>push>pull>pick>push>pull>pick>push>pull,VLABench/vlm_evaluation_v1.0_public
Complex/book_rearrange/example28,Complex,book_rearrange,example28,9,pick>push>pull>pick>push>pull>pick>push>pull,VLABench/vlm_evaluation_v1.0_public
Complex/book_rearrange/example29,Complex,book_rearrange,example29,9,pick>push>pull>pick>push>pull>pick>push>pull,VLABench/vlm_evaluation_v1.0_public
Complex/book_rearrange/example30,Complex,book_rearrange,example30,9,pick>push>pull>pick>push>pull>pick>push>pull,VLABench/vlm_evaluation_v1.0_public
Complex/book_rearrange/example31,Complex,book_rearrange,example31,9,pick>push>pull>pick>push>pull>pick>push>pull,VLABench/vlm_evaluation_v1.0_public
Complex/book_rearrange/example32,Complex,book_rearrange,example32,9,pick>push>pull>pick>push>pull>pick>push>pull,VLABench/vlm_evaluation_v1.0_public
Complex/book_rearrange/example33,Complex,book_rearrange,example33,9,pick>push>pull>pick>push>pull>pick>push>pull,VLABench/vlm_evaluation_v1.0_public
Complex/book_rearrange/example34,Complex,book_rearrange,example34,9,pick>push>pull>pick>push>pull>pick>push>pull,VLABench/vlm_evaluation_v1.0_public
Complex/book_rearrange/example35,Complex,book_rearrange,example35,9,pick>push>pull>pick>push>pull>pick>push>pull,VLABench/vlm_evaluation_v1.0_public
Complex/book_rearrange/example36,Complex,book_rearrange,example36,9,pick>push>pull>pick>push>pull>pick>push>pull,VLABench/vlm_evaluation_v1.0_public
Complex/book_rearrange/example37,Complex,book_rearrange,example37,9,pick>push>pull>pick>push>pull>pick>push>pull,VLABench/vlm_evaluation_v1.0_public
Complex/book_rearrange/example38,Complex,book_rearrange,example38,9,pick>push>pull>pick>push>pull>pick>push>pull,VLABench/vlm_evaluation_v1.0_public
Complex/book_rearrange/example39,Complex,book_rearrange,example39,9,pick>push>pull>pick>push>pull>pick>push>pull,VLABench/vlm_evaluation_v1.0_public
Complex/book_rearrange/example40,Complex,book_rearrange,example40,9,pick>push>pull>pick>push>pull>pick>push>pull,VLABench/vlm_evaluation_v1.0_public
Complex/book_rearrange/example41,Complex,book_rearrange,example41,9,pick>push>pull>pick>push>pull>pick>push>pull,VLABench/vlm_evaluation_v1.0_public
Complex/book_rearrange/example42,Complex,book_rearrange,example42,9,pick>push>pull>pick>push>pull>pick>push>pull,VLABench/vlm_evaluation_v1.0_public
Complex/book_rearrange/example43,Complex,book_rearrange,example43,9,pick>push>pull>pick>push>pull>pick>push>pull,VLABench/vlm_evaluation_v1.0_public
Complex/book_rearrange/example44,Complex,book_rearrange,example44,9,pick>push>pull>pick>push>pull>pick>push>pull,VLABench/vlm_evaluation_v1.0_public
Complex/book_rearrange/example45,Complex,book_rearrange,example45,9,pick>push>pull>pick>push>pull>pick>push>pull,VLABench/vlm_evaluation_v1.0_public
Complex/book_rearrange/example46,Complex,book_rearrange,example46,9,pick>push>pull>pick>push>pull>pick>push>pull,VLABench/vlm_evaluation_v1.0_public
Complex/book_rearrange/example47,Complex,book_rearrange,example47,9,pick>push>pull>pick>push>pull>pick>push>pull,VLABench/vlm_evaluation_v1.0_public
Complex/book_rearrange/example48,Complex,book_rearrange,example48,9,pick>push>pull>pick>push>pull>pick>push>pull,VLABench/vlm_evaluation_v1.0_public
Complex/book_rearrange/example49,Complex,book_rearrange,example49,9,pick>push>pull>pick>push>pull>pick>push>pull,VLABench/vlm_evaluation_v1.0_public
