sample_id,category,task_name,example,gt_skill_pattern,execution_candidate_reason
M&T/select_billiards/example8,M&T,select_billiards,example8,pick>place,S0_generic_compatible_preload_target
M&T/select_billiards/example9,M&T,select_billiards,example9,pick>place,S0_generic_compatible_preload_target
M&T/select_billiards/example10,M&T,select_billiards,example10,pick>place,S0_generic_compatible_preload_target
M&T/select_billiards/example11,M&T,select_billiards,example11,pick>place,S0_generic_compatible_preload_target
M&T/select_billiards/example12,M&T,select_billiards,example12,pick>place,S0_generic_compatible_preload_target
M&T/select_billiards/example13,M&T,select_billiards,example13,pick>place,S0_generic_compatible_preload_target
M&T/select_billiards/example14,M&T,select_billiards,example14,pick>place,S0_generic_compatible_preload_target
M&T/select_billiards/example15,M&T,select_billiards,example15,pick>place,S0_generic_compatible_preload_target
M&T/select_billiards/example16,M&T,select_billiards,example16,pick>place,S0_generic_compatible_preload_target
M&T/select_billiards/example17,M&T,select_billiards,example17,pick>place,S0_generic_compatible_preload_target
M&T/select_billiards/example18,M&T,select_billiards,example18,pick>place,S0_generic_compatible_preload_target
M&T/select_billiards/example19,M&T,select_billiards,example19,pick>place,S0_generic_compatible_preload_target
M&T/select_billiards/example20,M&T,select_billiards,example20,pick>place,S0_generic_compatible_preload_target
M&T/select_billiards/example21,M&T,select_billiards,example21,pick>place,S0_generic_compatible_preload_target
M&T/select_billiards/example22,M&T,select_billiards,example22,pick>place,S0_generic_compatible_preload_target
M&T/select_billiards/example23,M&T,select_billiards,example23,pick>place,S0_generic_compatible_preload_target
M&T/select_billiards/example24,M&T,select_billiards,example24,pick>place,S0_generic_compatible_preload_target
M&T/select_billiards/example25,M&T,select_billiards,example25,pick>place,S0_generic_compatible_preload_target
M&T/select_billiards/example26,M&T,select_billiards,example26,pick>place,S0_generic_compatible_preload_target
M&T/select_billiards/example27,M&T,select_billiards,example27,pick>place,S0_generic_compatible_preload_target
M&T/select_billiards/example28,M&T,select_billiards,example28,pick>place,S0_generic_compatible_preload_target
M&T/select_billiards/example29,M&T,select_billiards,example29,pick>place,S0_generic_compatible_preload_target
M&T/select_billiards/example30,M&T,select_billiards,example30,pick>place,S0_generic_compatible_preload_target
M&T/select_billiards/example31,M&T,select_billiards,example31,pick>place,S0_generic_compatible_preload_target
M&T/select_billiards/example32,M&T,select_billiards,example32,pick>place,S0_generic_compatible_preload_target
M&T/select_billiards/example33,M&T,select_billiards,example33,pick>place,S0_generic_compatible_preload_target
M&T/select_billiards/example34,M&T,select_billiards,example34,pick>place,S0_generic_compatible_preload_target
M&T/select_billiards/example35,M&T,select_billiards,example35,pick>place,S0_generic_compatible_preload_target
M&T/select_billiards/example36,M&T,select_billiards,example36,pick>place,S0_generic_compatible_preload_target
M&T/select_billiards/example37,M&T,select_billiards,example37,pick>place,S0_generic_compatible_preload_target
M&T/select_billiards/example38,M&T,select_billiards,example38,pick>place,S0_generic_compatible_preload_target
M&T/select_billiards/example39,M&T,select_billiards,example39,pick>place,S0_generic_compatible_preload_target
M&T/select_billiards/example40,M&T,select_billiards,example40,pick>place,S0_generic_compatible_preload_target
M&T/select_billiards/example41,M&T,select_billiards,example41,pick>place,S0_generic_compatible_preload_target
M&T/select_billiards/example43,M&T,select_billiards,example43,pick>place,S0_generic_compatible_preload_target
M&T/select_billiards/example42,M&T,select_billiards,example42,pick>place,S0_generic_compatible_preload_target
M&T/select_billiards/example44,M&T,select_billiards,example44,pick>place,S0_generic_compatible_preload_target
M&T/select_billiards/example45,M&T,select_billiards,example45,pick>place,S0_generic_compatible_preload_target
M&T/select_billiards/example47,M&T,select_billiards,example47,pick>place,S0_generic_compatible_preload_target
M&T/select_billiards/example46,M&T,select_billiards,example46,pick>place,S0_generic_compatible_preload_target
M&T/select_billiards/example48,M&T,select_billiards,example48,pick>place,S0_generic_compatible_preload_target
M&T/select_billiards/example49,M&T,select_billiards,example49,pick>place,S0_generic_compatible_preload_target
M&T/select_billiards/example51,M&T,select_billiards,example51,pick>place,S0_generic_compatible_preload_target
M&T/select_billiards/example50,M&T,select_billiards,example50,pick>place,S0_generic_compatible_preload_target
M&T/select_billiards/example53,M&T,select_billiards,example53,pick>place,S0_generic_compatible_preload_target
M&T/select_billiards/example52,M&T,select_billiards,example52,pick>place,S0_generic_compatible_preload_target
M&T/select_billiards/example54,M&T,select_billiards,example54,pick>place,S0_generic_compatible_preload_target
M&T/select_billiards/example55,M&T,select_billiards,example55,pick>place,S0_generic_compatible_preload_target
M&T/select_billiards/example57,M&T,select_billiards,example57,pick>place,S0_generic_compatible_preload_target
M&T/select_billiards/example56,M&T,select_billiards,example56,pick>place,S0_generic_compatible_preload_target
M&T/select_billiards/example58,M&T,select_billiards,example58,pick>place,S0_generic_compatible_preload_target
M&T/select_billiards/example59,M&T,select_billiards,example59,pick>place,S0_generic_compatible_preload_target
M&T/select_billiards/example60,M&T,select_billiards,example60,pick>place,S0_generic_compatible_preload_target
M&T/select_billiards/example61,M&T,select_billiards,example61,pick>place,S0_generic_compatible_preload_target
M&T/select_billiards/example62,M&T,select_billiards,example62,pick>place,S0_generic_compatible_preload_target
M&T/select_billiards/example63,M&T,select_billiards,example63,pick>place,S0_generic_compatible_preload_target
M&T/select_billiards/example64,M&T,select_billiards,example64,pick>place,S0_generic_compatible_preload_target
M&T/select_billiards/example65,M&T,select_billiards,example65,pick>place,S0_generic_compatible_preload_target
M&T/select_billiards/example66,M&T,select_billiards,example66,pick>place,S0_generic_compatible_preload_target
M&T/select_billiards/example67,M&T,select_billiards,example67,pick>place,S0_generic_compatible_preload_target
M&T/select_billiards/example68,M&T,select_billiards,example68,pick>place,S0_generic_compatible_preload_target
M&T/select_billiards/example69,M&T,select_billiards,example69,pick>place,S0_generic_compatible_preload_target
M&T/select_billiards/example70,M&T,select_billiards,example70,pick>place,S0_generic_compatible_preload_target
M&T/select_billiards/example71,M&T,select_billiards,example71,pick>place,S0_generic_compatible_preload_target
M&T/select_billiards/example72,M&T,select_billiards,example72,pick>place,S0_generic_compatible_preload_target
M&T/select_billiards/example73,M&T,select_billiards,example73,pick>place,S0_generic_compatible_preload_target
M&T/select_billiards/example74,M&T,select_billiards,example74,pick>place,S0_generic_compatible_preload_target
M&T/select_billiards/example75,M&T,select_billiards,example75,pick>place,S0_generic_compatible_preload_target
M&T/select_billiards/example76,M&T,select_billiards,example76,pick>place,S0_generic_compatible_preload_target
M&T/select_billiards/example77,M&T,select_billiards,example77,pick>place,S0_generic_compatible_preload_target
M&T/select_billiards/example78,M&T,select_billiards,example78,pick>place,S0_generic_compatible_preload_target
M&T/select_billiards/example79,M&T,select_billiards,example79,pick>place,S0_generic_compatible_preload_target
M&T/select_billiards/example80,M&T,select_billiards,example80,pick>place,S0_generic_compatible_preload_target
M&T/select_billiards/example81,M&T,select_billiards,example81,pick>place,S0_generic_compatible_preload_target
M&T/select_billiards/example82,M&T,select_billiards,example82,pick>place,S0_generic_compatible_preload_target
M&T/select_billiards/example83,M&T,select_billiards,example83,pick>place,S0_generic_compatible_preload_target
M&T/select_billiards/example84,M&T,select_billiards,example84,pick>place,S0_generic_compatible_preload_target
M&T/select_billiards/example85,M&T,select_billiards,example85,pick>place,S0_generic_compatible_preload_target
M&T/select_billiards/example86,M&T,select_billiards,example86,pick>place,S0_generic_compatible_preload_target
M&T/select_billiards/example87,M&T,select_billiards,example87,pick>place,S0_generic_compatible_preload_target
M&T/select_billiards/example88,M&T,select_billiards,example88,pick>place,S0_generic_compatible_preload_target
M&T/select_billiards/example89,M&T,select_billiards,example89,pick>place,S0_generic_compatible_preload_target
M&T/select_billiards/example90,M&T,select_billiards,example90,pick>place,S0_generic_compatible_preload_target
M&T/select_billiards/example91,M&T,select_billiards,example91,pick>place,S0_generic_compatible_preload_target
M&T/select_billiards/example92,M&T,select_billiards,example92,pick>place,S0_generic_compatible_preload_target
M&T/select_billiards/example93,M&T,select_billiards,example93,pick>place,S0_generic_compatible_preload_target
M&T/select_billiards/example94,M&T,select_billiards,example94,pick>place,S0_generic_compatible_preload_target
M&T/select_billiards/example95,M&T,select_billiards,example95,pick>place,S0_generic_compatible_preload_target
M&T/select_billiards/example96,M&T,select_billiards,example96,pick>place,S0_generic_compatible_preload_target
M&T/select_billiards/example97,M&T,select_billiards,example97,pick>place,S0_generic_compatible_preload_target
M&T/select_billiards/example98,M&T,select_billiards,example98,pick>place,S0_generic_compatible_preload_target
M&T/select_billiards/example99,M&T,select_billiards,example99,pick>place,S0_generic_compatible_preload_target
M&T/select_book/example0,M&T,select_book,example0,pick>pull,S0_generic_compatible_preload_target
M&T/select_book/example1,M&T,select_book,example1,pick>pull,S0_generic_compatible_preload_target
M&T/select_book/example2,M&T,select_book,example2,pick>pull,S0_generic_compatible_preload_target
M&T/select_book/example3,M&T,select_book,example3,pick>pull,S0_generic_compatible_preload_target
M&T/select_book/example4,M&T,select_book,example4,pick>pull,S0_generic_compatible_preload_target
M&T/select_book/example5,M&T,select_book,example5,pick>pull,S0_generic_compatible_preload_target
M&T/select_book/example6,M&T,select_book,example6,pick>pull,S0_generic_compatible_preload_target
M&T/select_book/example7,M&T,select_book,example7,pick>pull,S0_generic_compatible_preload_target
M&T/select_book/example8,M&T,select_book,example8,pick>pull,S0_generic_compatible_preload_target
M&T/select_book/example9,M&T,select_book,example9,pick>pull,S0_generic_compatible_preload_target
M&T/select_book/example10,M&T,select_book,example10,pick>pull,S0_generic_compatible_preload_target
M&T/select_book/example11,M&T,select_book,example11,pick>pull,S0_generic_compatible_preload_target
M&T/select_book/example12,M&T,select_book,example12,pick>pull,S0_generic_compatible_preload_target
M&T/select_book/example13,M&T,select_book,example13,pick>pull,S0_generic_compatible_preload_target
M&T/select_book/example14,M&T,select_book,example14,pick>pull,S0_generic_compatible_preload_target
M&T/select_book/example15,M&T,select_book,example15,pick>pull,S0_generic_compatible_preload_target
M&T/select_book/example16,M&T,select_book,example16,pick>pull,S0_generic_compatible_preload_target
M&T/select_book/example17,M&T,select_book,example17,pick>pull,S0_generic_compatible_preload_target
M&T/select_book/example18,M&T,select_book,example18,pick>pull,S0_generic_compatible_preload_target
M&T/select_book/example19,M&T,select_book,example19,pick>pull,S0_generic_compatible_preload_target
M&T/select_book/example20,M&T,select_book,example20,pick>pull,S0_generic_compatible_preload_target
M&T/select_book/example21,M&T,select_book,example21,pick>pull,S0_generic_compatible_preload_target
M&T/select_book/example22,M&T,select_book,example22,pick>pull,S0_generic_compatible_preload_target
M&T/select_book/example23,M&T,select_book,example23,pick>pull,S0_generic_compatible_preload_target
M&T/select_book/example24,M&T,select_book,example24,pick>pull,S0_generic_compatible_preload_target
M&T/select_book/example25,M&T,select_book,example25,pick>pull,S0_generic_compatible_preload_target
M&T/select_book/example26,M&T,select_book,example26,pick>pull,S0_generic_compatible_preload_target
M&T/select_book/example27,M&T,select_book,example27,pick>pull,S0_generic_compatible_preload_target
M&T/select_book/example28,M&T,select_book,example28,pick>pull,S0_generic_compatible_preload_target
M&T/select_book/example29,M&T,select_book,example29,pick>pull,S0_generic_compatible_preload_target
M&T/select_book/example30,M&T,select_book,example30,pick>pull,S0_generic_compatible_preload_target
M&T/select_book/example31,M&T,select_book,example31,pick>pull,S0_generic_compatible_preload_target
M&T/select_book/example32,M&T,select_book,example32,pick>pull,S0_generic_compatible_preload_target
