sample_id,category,task_name,example,initial_status,variant,status_code,success
Semantic/select_book_semantic/example83,Semantic,select_book_semantic,example83,C1_qwen_guided_condition_failure,R3_SHUF,C2_qwen_conversion_failure,False
Semantic/select_book_semantic/example94,Semantic,select_book_semantic,example94,C1_qwen_guided_condition_failure,SR,C1_qwen_guided_condition_failure,False
Semantic/select_book_semantic/example94,Semantic,select_book_semantic,example94,C1_qwen_guided_condition_failure,NF,C2_qwen_conversion_failure,False
Semantic/select_book_semantic/example94,Semantic,select_book_semantic,example94,C1_qwen_guided_condition_failure,R1,C2_qwen_conversion_failure,False
Semantic/select_book_semantic/example94,Semantic,select_book_semantic,example94,C1_qwen_guided_condition_failure,R2,C1_qwen_guided_condition_failure,False
Semantic/select_book_semantic/example94,Semantic,select_book_semantic,example94,C1_qwen_guided_condition_failure,R3,C0_qwen_guided_success,True
Semantic/select_book_semantic/example94,Semantic,select_book_semantic,example94,C1_qwen_guided_condition_failure,R4,C1_qwen_guided_condition_failure,False
Semantic/select_book_semantic/example94,Semantic,select_book_semantic,example94,C1_qwen_guided_condition_failure,R3_MF,C0_qwen_guided_success,True
Semantic/select_book_semantic/example94,Semantic,select_book_semantic,example94,C1_qwen_guided_condition_failure,R3_MO,C1_qwen_guided_condition_failure,False
Semantic/select_book_semantic/example94,Semantic,select_book_semantic,example94,C1_qwen_guided_condition_failure,R3_SHUF,C2_qwen_conversion_failure,False
Semantic/select_book_semantic/example96,Semantic,select_book_semantic,example96,C1_qwen_guided_condition_failure,SR,C1_qwen_guided_condition_failure,False
Semantic/select_book_semantic/example96,Semantic,select_book_semantic,example96,C1_qwen_guided_condition_failure,NF,C1_qwen_guided_condition_failure,False
Semantic/select_book_semantic/example96,Semantic,select_book_semantic,example96,C1_qwen_guided_condition_failure,R1,C1_qwen_guided_condition_failure,False
Semantic/select_book_semantic/example96,Semantic,select_book_semantic,example96,C1_qwen_guided_condition_failure,R2,C3_entity_mapping_failure,False
Semantic/select_book_semantic/example96,Semantic,select_book_semantic,example96,C1_qwen_guided_condition_failure,R3,C3_entity_mapping_failure,False
Semantic/select_book_semantic/example96,Semantic,select_book_semantic,example96,C1_qwen_guided_condition_failure,R4,C3_entity_mapping_failure,False
Semantic/select_book_semantic/example96,Semantic,select_book_semantic,example96,C1_qwen_guided_condition_failure,R3_MF,C3_entity_mapping_failure,False
Semantic/select_book_semantic/example96,Semantic,select_book_semantic,example96,C1_qwen_guided_condition_failure,R3_MO,C1_qwen_guided_condition_failure,False
Semantic/select_book_semantic/example96,Semantic,select_book_semantic,example96,C1_qwen_guided_condition_failure,R3_SHUF,C2_qwen_conversion_failure,False
Semantic/select_chemistry_tube_semantic/example5,Semantic,select_chemistry_tube_semantic,example5,C1_qwen_guided_condition_failure,SR,C1_qwen_guided_condition_failure,False
Semantic/select_chemistry_tube_semantic/example5,Semantic,select_chemistry_tube_semantic,example5,C1_qwen_guided_condition_failure,NF,C2_qwen_conversion_failure,False
Semantic/select_chemistry_tube_semantic/example5,Semantic,select_chemistry_tube_semantic,example5,C1_qwen_guided_condition_failure,R1,C0_qwen_guided_success,True
Semantic/select_chemistry_tube_semantic/example5,Semantic,select_chemistry_tube_semantic,example5,C1_qwen_guided_condition_failure,R2,C0_qwen_guided_success,True
Semantic/select_chemistry_tube_semantic/example5,Semantic,select_chemistry_tube_semantic,example5,C1_qwen_guided_condition_failure,R3,C0_qwen_guided_success,True
Semantic/select_chemistry_tube_semantic/example5,Semantic,select_chemistry_tube_semantic,example5,C1_qwen_guided_condition_failure,R4,C0_qwen_guided_success,True
Semantic/select_chemistry_tube_semantic/example5,Semantic,select_chemistry_tube_semantic,example5,C1_qwen_guided_condition_failure,R3_MF,C0_qwen_guided_success,True
Semantic/select_chemistry_tube_semantic/example5,Semantic,select_chemistry_tube_semantic,example5,C1_qwen_guided_condition_failure,R3_MO,C1_qwen_guided_condition_failure,False
Semantic/select_chemistry_tube_semantic/example5,Semantic,select_chemistry_tube_semantic,example5,C1_qwen_guided_condition_failure,R3_SHUF,C2_qwen_conversion_failure,False
Semantic/select_chemistry_tube_semantic/example78,Semantic,select_chemistry_tube_semantic,example78,C1_qwen_guided_condition_failure,SR,C1_qwen_guided_condition_failure,False
Semantic/select_chemistry_tube_semantic/example78,Semantic,select_chemistry_tube_semantic,example78,C1_qwen_guided_condition_failure,NF,C2_qwen_conversion_failure,False
Semantic/select_chemistry_tube_semantic/example78,Semantic,select_chemistry_tube_semantic,example78,C1_qwen_guided_condition_failure,R1,C0_qwen_guided_success,True
Semantic/select_chemistry_tube_semantic/example78,Semantic,select_chemistry_tube_semantic,example78,C1_qwen_guided_condition_failure,R2,C0_qwen_guided_success,True
Semantic/select_chemistry_tube_semantic/example78,Semantic,select_chemistry_tube_semantic,example78,C1_qwen_guided_condition_failure,R3,C0_qwen_guided_success,True
Semantic/select_chemistry_tube_semantic/example78,Semantic,select_chemistry_tube_semantic,example78,C1_qwen_guided_condition_failure,R4,C0_qwen_guided_success,True
Semantic/select_chemistry_tube_semantic/example78,Semantic,select_chemistry_tube_semantic,example78,C1_qwen_guided_condition_failure,R3_MF,C0_qwen_guided_success,True
Semantic/select_chemistry_tube_semantic/example78,Semantic,select_chemistry_tube_semantic,example78,C1_qwen_guided_condition_failure,R3_MO,C1_qwen_guided_condition_failure,False
Semantic/select_chemistry_tube_semantic/example78,Semantic,select_chemistry_tube_semantic,example78,C1_qwen_guided_condition_failure,R3_SHUF,C2_qwen_conversion_failure,False
Semantic/select_drink_semantic/example13,Semantic,select_drink_semantic,example13,C1_qwen_guided_condition_failure,SR,C1_qwen_guided_condition_failure,False
Semantic/select_drink_semantic/example13,Semantic,select_drink_semantic,example13,C1_qwen_guided_condition_failure,NF,C2_qwen_conversion_failure,False
Semantic/select_drink_semantic/example13,Semantic,select_drink_semantic,example13,C1_qwen_guided_condition_failure,R1,C1_qwen_guided_condition_failure,False
Semantic/select_drink_semantic/example13,Semantic,select_drink_semantic,example13,C1_qwen_guided_condition_failure,R2,C3_entity_mapping_failure,False
Semantic/select_drink_semantic/example13,Semantic,select_drink_semantic,example13,C1_qwen_guided_condition_failure,R3,C3_entity_mapping_failure,False
Semantic/select_drink_semantic/example13,Semantic,select_drink_semantic,example13,C1_qwen_guided_condition_failure,R4,C3_entity_mapping_failure,False
Semantic/select_drink_semantic/example13,Semantic,select_drink_semantic,example13,C1_qwen_guided_condition_failure,R3_MF,C3_entity_mapping_failure,False
Semantic/select_drink_semantic/example13,Semantic,select_drink_semantic,example13,C1_qwen_guided_condition_failure,R3_MO,C1_qwen_guided_condition_failure,False
Semantic/select_drink_semantic/example13,Semantic,select_drink_semantic,example13,C1_qwen_guided_condition_failure,R3_SHUF,C2_qwen_conversion_failure,False
Semantic/select_drink_semantic/example42,Semantic,select_drink_semantic,example42,C1_qwen_guided_condition_failure,SR,C0_qwen_guided_success,True
Semantic/select_drink_semantic/example42,Semantic,select_drink_semantic,example42,C1_qwen_guided_condition_failure,NF,C2_qwen_conversion_failure,False
Semantic/select_drink_semantic/example42,Semantic,select_drink_semantic,example42,C1_qwen_guided_condition_failure,R1,C0_qwen_guided_success,True
Semantic/select_drink_semantic/example42,Semantic,select_drink_semantic,example42,C1_qwen_guided_condition_failure,R2,C1_qwen_guided_condition_failure,False
Semantic/select_drink_semantic/example42,Semantic,select_drink_semantic,example42,C1_qwen_guided_condition_failure,R3,C3_entity_mapping_failure,False
Semantic/select_drink_semantic/example42,Semantic,select_drink_semantic,example42,C1_qwen_guided_condition_failure,R4,C3_entity_mapping_failure,False
Semantic/select_drink_semantic/example42,Semantic,select_drink_semantic,example42,C1_qwen_guided_condition_failure,R3_MF,C1_qwen_guided_condition_failure,False
Semantic/select_drink_semantic/example42,Semantic,select_drink_semantic,example42,C1_qwen_guided_condition_failure,R3_MO,C0_qwen_guided_success,True
Semantic/select_drink_semantic/example42,Semantic,select_drink_semantic,example42,C1_qwen_guided_condition_failure,R3_SHUF,C2_qwen_conversion_failure,False
Semantic/select_drink_semantic/example55,Semantic,select_drink_semantic,example55,C1_qwen_guided_condition_failure,SR,C1_qwen_guided_condition_failure,False
Semantic/select_drink_semantic/example55,Semantic,select_drink_semantic,example55,C1_qwen_guided_condition_failure,NF,C2_qwen_conversion_failure,False
Semantic/select_drink_semantic/example55,Semantic,select_drink_semantic,example55,C1_qwen_guided_condition_failure,R1,C1_qwen_guided_condition_failure,False
Semantic/select_drink_semantic/example55,Semantic,select_drink_semantic,example55,C1_qwen_guided_condition_failure,R2,C1_qwen_guided_condition_failure,False
Semantic/select_drink_semantic/example55,Semantic,select_drink_semantic,example55,C1_qwen_guided_condition_failure,R3,C1_qwen_guided_condition_failure,False
Semantic/select_drink_semantic/example55,Semantic,select_drink_semantic,example55,C1_qwen_guided_condition_failure,R4,C1_qwen_guided_condition_failure,False
Semantic/select_drink_semantic/example55,Semantic,select_drink_semantic,example55,C1_qwen_guided_condition_failure,R3_MF,C3_entity_mapping_failure,False
Semantic/select_drink_semantic/example55,Semantic,select_drink_semantic,example55,C1_qwen_guided_condition_failure,R3_MO,C1_qwen_guided_condition_failure,False
Semantic/select_drink_semantic/example55,Semantic,select_drink_semantic,example55,C1_qwen_guided_condition_failure,R3_SHUF,C2_qwen_conversion_failure,False
Semantic/select_drink_semantic/example64,Semantic,select_drink_semantic,example64,C1_qwen_guided_condition_failure,SR,C1_qwen_guided_condition_failure,False
Semantic/select_drink_semantic/example64,Semantic,select_drink_semantic,example64,C1_qwen_guided_condition_failure,NF,C2_qwen_conversion_failure,False
Semantic/select_drink_semantic/example64,Semantic,select_drink_semantic,example64,C1_qwen_guided_condition_failure,R1,C1_qwen_guided_condition_failure,False
Semantic/select_drink_semantic/example64,Semantic,select_drink_semantic,example64,C1_qwen_guided_condition_failure,R2,C3_entity_mapping_failure,False
Semantic/select_drink_semantic/example64,Semantic,select_drink_semantic,example64,C1_qwen_guided_condition_failure,R3,C3_entity_mapping_failure,False
Semantic/select_drink_semantic/example64,Semantic,select_drink_semantic,example64,C1_qwen_guided_condition_failure,R4,C3_entity_mapping_failure,False
Semantic/select_drink_semantic/example64,Semantic,select_drink_semantic,example64,C1_qwen_guided_condition_failure,R3_MF,C3_entity_mapping_failure,False
Semantic/select_drink_semantic/example64,Semantic,select_drink_semantic,example64,C1_qwen_guided_condition_failure,R3_MO,C1_qwen_guided_condition_failure,False
Semantic/select_drink_semantic/example64,Semantic,select_drink_semantic,example64,C1_qwen_guided_condition_failure,R3_SHUF,C2_qwen_conversion_failure,False
Semantic/select_drink_semantic/example70,Semantic,select_drink_semantic,example70,C1_qwen_guided_condition_failure,SR,C1_qwen_guided_condition_failure,False
Semantic/select_drink_semantic/example70,Semantic,select_drink_semantic,example70,C1_qwen_guided_condition_failure,NF,C2_qwen_conversion_failure,False
Semantic/select_drink_semantic/example70,Semantic,select_drink_semantic,example70,C1_qwen_guided_condition_failure,R1,C2_qwen_conversion_failure,False
Semantic/select_drink_semantic/example70,Semantic,select_drink_semantic,example70,C1_qwen_guided_condition_failure,R2,C1_qwen_guided_condition_failure,False
Semantic/select_drink_semantic/example70,Semantic,select_drink_semantic,example70,C1_qwen_guided_condition_failure,R3,C3_entity_mapping_failure,False
Semantic/select_drink_semantic/example70,Semantic,select_drink_semantic,example70,C1_qwen_guided_condition_failure,R4,C1_qwen_guided_condition_failure,False
Semantic/select_drink_semantic/example70,Semantic,select_drink_semantic,example70,C1_qwen_guided_condition_failure,R3_MF,C3_entity_mapping_failure,False
Semantic/select_drink_semantic/example70,Semantic,select_drink_semantic,example70,C1_qwen_guided_condition_failure,R3_MO,C1_qwen_guided_condition_failure,False
Semantic/select_drink_semantic/example70,Semantic,select_drink_semantic,example70,C1_qwen_guided_condition_failure,R3_SHUF,C1_qwen_guided_condition_failure,False
Semantic/select_drink_semantic/example93,Semantic,select_drink_semantic,example93,C1_qwen_guided_condition_failure,SR,C1_qwen_guided_condition_failure,False
Semantic/select_drink_semantic/example93,Semantic,select_drink_semantic,example93,C1_qwen_guided_condition_failure,NF,C1_qwen_guided_condition_failure,False
Semantic/select_drink_semantic/example93,Semantic,select_drink_semantic,example93,C1_qwen_guided_condition_failure,R1,C1_qwen_guided_condition_failure,False
Semantic/select_drink_semantic/example93,Semantic,select_drink_semantic,example93,C1_qwen_guided_condition_failure,R2,C1_qwen_guided_condition_failure,False
Semantic/select_drink_semantic/example93,Semantic,select_drink_semantic,example93,C1_qwen_guided_condition_failure,R3,C0_qwen_guided_success,True
Semantic/select_drink_semantic/example93,Semantic,select_drink_semantic,example93,C1_qwen_guided_condition_failure,R4,C1_qwen_guided_condition_failure,False
Semantic/select_drink_semantic/example93,Semantic,select_drink_semantic,example93,C1_qwen_guided_condition_failure,R3_MF,C1_qwen_guided_condition_failure,False
Semantic/select_drink_semantic/example93,Semantic,select_drink_semantic,example93,C1_qwen_guided_condition_failure,R3_MO,C1_qwen_guided_condition_failure,False
Semantic/select_drink_semantic/example93,Semantic,select_drink_semantic,example93,C1_qwen_guided_condition_failure,R3_SHUF,C2_qwen_conversion_failure,False
Semantic/select_drink_semantic/example95,Semantic,select_drink_semantic,example95,C1_qwen_guided_condition_failure,SR,C1_qwen_guided_condition_failure,False
Semantic/select_drink_semantic/example95,Semantic,select_drink_semantic,example95,C1_qwen_guided_condition_failure,NF,C2_qwen_conversion_failure,False
Semantic/select_drink_semantic/example95,Semantic,select_drink_semantic,example95,C1_qwen_guided_condition_failure,R1,C1_qwen_guided_condition_failure,False
Semantic/select_drink_semantic/example95,Semantic,select_drink_semantic,example95,C1_qwen_guided_condition_failure,R2,C3_entity_mapping_failure,False
Semantic/select_drink_semantic/example95,Semantic,select_drink_semantic,example95,C1_qwen_guided_condition_failure,R3,C3_entity_mapping_failure,False
Semantic/select_drink_semantic/example95,Semantic,select_drink_semantic,example95,C1_qwen_guided_condition_failure,R4,C3_entity_mapping_failure,False
Semantic/select_drink_semantic/example95,Semantic,select_drink_semantic,example95,C1_qwen_guided_condition_failure,R3_MF,C3_entity_mapping_failure,False
Semantic/select_drink_semantic/example95,Semantic,select_drink_semantic,example95,C1_qwen_guided_condition_failure,R3_MO,C1_qwen_guided_condition_failure,False
Semantic/select_drink_semantic/example95,Semantic,select_drink_semantic,example95,C1_qwen_guided_condition_failure,R3_SHUF,C1_qwen_guided_condition_failure,False
Semantic/select_fruit_semantic/example37,Semantic,select_fruit_semantic,example37,C1_qwen_guided_condition_failure,SR,C1_qwen_guided_condition_failure,False
