sample_id,category,task,condition,schema_valid,operation_sequence_exact_match,skill_name_accuracy,action_recall_rate,action_order_accuracy,object_argument_accuracy,target_argument_accuracy,step_level_f1,sequence_edit_distance,latency_s
CommenSence/insert_flower_common_sense/example84,CommenSence,insert_flower_common_sense,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,2.1841413974761963
CommenSence/insert_flower_common_sense/example84,CommenSence,insert_flower_common_sense,P2,1,0,0.5,0.5,0.0,1.0,1.0,0.5,1,2.064349412918091
CommenSence/insert_flower_common_sense/example84,CommenSence,insert_flower_common_sense,P3,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,2.301882028579712
CommenSence/insert_flower_common_sense/example85,CommenSence,insert_flower_common_sense,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,2.041773557662964
CommenSence/insert_flower_common_sense/example85,CommenSence,insert_flower_common_sense,P2,1,0,0.5,0.5,0.0,1.0,1.0,0.5,1,2.0632922649383545
CommenSence/insert_flower_common_sense/example85,CommenSence,insert_flower_common_sense,P3,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,2.2680840492248535
CommenSence/insert_flower_common_sense/example86,CommenSence,insert_flower_common_sense,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,2.0286362171173096
CommenSence/insert_flower_common_sense/example86,CommenSence,insert_flower_common_sense,P2,1,0,0.5,0.5,0.0,1.0,1.0,0.5,1,1.8857502937316895
CommenSence/insert_flower_common_sense/example86,CommenSence,insert_flower_common_sense,P3,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,2.1583445072174072
CommenSence/insert_flower_common_sense/example87,CommenSence,insert_flower_common_sense,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,2.0079991817474365
CommenSence/insert_flower_common_sense/example87,CommenSence,insert_flower_common_sense,P2,1,0,0.5,0.5,0.0,1.0,1.0,0.5,1,2.1347343921661377
CommenSence/insert_flower_common_sense/example87,CommenSence,insert_flower_common_sense,P3,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,2.1335055828094482
CommenSence/insert_flower_common_sense/example88,CommenSence,insert_flower_common_sense,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,2.0198819637298584
CommenSence/insert_flower_common_sense/example88,CommenSence,insert_flower_common_sense,P2,1,0,0.5,0.5,0.0,1.0,1.0,0.5,1,1.8791725635528564
CommenSence/insert_flower_common_sense/example88,CommenSence,insert_flower_common_sense,P3,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,1.9419684410095215
CommenSence/insert_flower_common_sense/example89,CommenSence,insert_flower_common_sense,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,1.6864876747131348
CommenSence/insert_flower_common_sense/example89,CommenSence,insert_flower_common_sense,P2,1,0,0.5,0.5,0.0,1.0,1.0,0.5,1,1.7609670162200928
CommenSence/insert_flower_common_sense/example89,CommenSence,insert_flower_common_sense,P3,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,1.7930567264556885
CommenSence/insert_flower_common_sense/example91,CommenSence,insert_flower_common_sense,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,1.62196946144104
CommenSence/insert_flower_common_sense/example91,CommenSence,insert_flower_common_sense,P2,1,0,0.5,0.5,0.0,0.0,1.0,0.0,2,1.7519197463989258
CommenSence/insert_flower_common_sense/example91,CommenSence,insert_flower_common_sense,P3,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,1.8495395183563232
CommenSence/insert_flower_common_sense/example90,CommenSence,insert_flower_common_sense,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,1.6028013229370117
CommenSence/insert_flower_common_sense/example90,CommenSence,insert_flower_common_sense,P2,1,0,0.5,0.5,0.0,1.0,1.0,0.5,1,1.549983024597168
CommenSence/insert_flower_common_sense/example90,CommenSence,insert_flower_common_sense,P3,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,1.560903787612915
CommenSence/insert_flower_common_sense/example92,CommenSence,insert_flower_common_sense,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,1.565755844116211
CommenSence/insert_flower_common_sense/example92,CommenSence,insert_flower_common_sense,P2,1,0,0.5,0.5,0.0,1.0,1.0,0.5,1,1.582125186920166
CommenSence/insert_flower_common_sense/example92,CommenSence,insert_flower_common_sense,P3,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,1.6747243404388428
CommenSence/insert_flower_common_sense/example93,CommenSence,insert_flower_common_sense,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,1.5754692554473877
CommenSence/insert_flower_common_sense/example93,CommenSence,insert_flower_common_sense,P2,1,0,0.5,0.5,0.0,1.0,1.0,0.5,1,1.6103441715240479
CommenSence/insert_flower_common_sense/example93,CommenSence,insert_flower_common_sense,P3,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,1.6954317092895508
CommenSence/insert_flower_common_sense/example94,CommenSence,insert_flower_common_sense,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,1.550788164138794
CommenSence/insert_flower_common_sense/example94,CommenSence,insert_flower_common_sense,P2,1,0,0.5,0.5,0.0,0.0,1.0,0.0,2,1.6169731616973877
CommenSence/insert_flower_common_sense/example94,CommenSence,insert_flower_common_sense,P3,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,1.6324398517608643
CommenSence/insert_flower_common_sense/example95,CommenSence,insert_flower_common_sense,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,1.5840675830841064
CommenSence/insert_flower_common_sense/example95,CommenSence,insert_flower_common_sense,P2,1,0,0.5,0.5,0.0,1.0,1.0,0.5,1,1.585270881652832
CommenSence/insert_flower_common_sense/example95,CommenSence,insert_flower_common_sense,P3,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,1.7126657962799072
CommenSence/insert_flower_common_sense/example96,CommenSence,insert_flower_common_sense,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,1.5585570335388184
CommenSence/insert_flower_common_sense/example96,CommenSence,insert_flower_common_sense,P2,1,0,0.5,0.5,0.0,0.0,1.0,0.0,2,1.5918097496032715
CommenSence/insert_flower_common_sense/example96,CommenSence,insert_flower_common_sense,P3,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,1.6567301750183105
CommenSence/insert_flower_common_sense/example97,CommenSence,insert_flower_common_sense,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,1.5379951000213623
CommenSence/insert_flower_common_sense/example97,CommenSence,insert_flower_common_sense,P2,1,0,0.5,0.5,0.0,1.0,1.0,0.5,1,1.5753397941589355
CommenSence/insert_flower_common_sense/example97,CommenSence,insert_flower_common_sense,P3,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,1.7474572658538818
CommenSence/insert_flower_common_sense/example98,CommenSence,insert_flower_common_sense,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,1.7045183181762695
CommenSence/insert_flower_common_sense/example98,CommenSence,insert_flower_common_sense,P2,1,0,0.5,0.5,0.0,1.0,1.0,0.5,1,1.583432674407959
CommenSence/insert_flower_common_sense/example98,CommenSence,insert_flower_common_sense,P3,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,1.76664137840271
CommenSence/insert_flower_common_sense/example99,CommenSence,insert_flower_common_sense,P1,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,1.7173635959625244
CommenSence/insert_flower_common_sense/example99,CommenSence,insert_flower_common_sense,P2,1,0,0.5,0.5,0.0,1.0,1.0,0.5,1,1.6022727489471436
CommenSence/insert_flower_common_sense/example99,CommenSence,insert_flower_common_sense,P3,1,0,0.5,0.5,0.0,0.0,0.0,0.0,2,1.8398900032043457
CommenSence/select_billiards_common_sense/example0,CommenSence,select_billiards_common_sense,P1,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,1.4007291793823242
CommenSence/select_billiards_common_sense/example0,CommenSence,select_billiards_common_sense,P2,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,1.3999552726745605
CommenSence/select_billiards_common_sense/example0,CommenSence,select_billiards_common_sense,P3,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,1.4422876834869385
CommenSence/select_billiards_common_sense/example1,CommenSence,select_billiards_common_sense,P1,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,2.763246774673462
CommenSence/select_billiards_common_sense/example1,CommenSence,select_billiards_common_sense,P2,0,0,0.0,0.0,0.0,,,0.0,2,1.310142993927002
CommenSence/select_billiards_common_sense/example1,CommenSence,select_billiards_common_sense,P3,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,1.4352970123291016
CommenSence/select_billiards_common_sense/example2,CommenSence,select_billiards_common_sense,P1,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,1.5662438869476318
CommenSence/select_billiards_common_sense/example2,CommenSence,select_billiards_common_sense,P2,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,1.367300271987915
CommenSence/select_billiards_common_sense/example2,CommenSence,select_billiards_common_sense,P3,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,1.591031551361084
CommenSence/select_billiards_common_sense/example3,CommenSence,select_billiards_common_sense,P1,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,1.4964776039123535
CommenSence/select_billiards_common_sense/example3,CommenSence,select_billiards_common_sense,P2,1,0,1.0,1.0,1.0,0.0,1.0,0.5,1,1.586984634399414
CommenSence/select_billiards_common_sense/example3,CommenSence,select_billiards_common_sense,P3,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,1.5843651294708252
CommenSence/select_billiards_common_sense/example4,CommenSence,select_billiards_common_sense,P1,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,1.3407418727874756
CommenSence/select_billiards_common_sense/example4,CommenSence,select_billiards_common_sense,P2,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,1.3853044509887695
CommenSence/select_billiards_common_sense/example4,CommenSence,select_billiards_common_sense,P3,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,1.4719843864440918
CommenSence/select_billiards_common_sense/example5,CommenSence,select_billiards_common_sense,P1,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,1.508587121963501
CommenSence/select_billiards_common_sense/example5,CommenSence,select_billiards_common_sense,P2,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,1.3662445545196533
CommenSence/select_billiards_common_sense/example5,CommenSence,select_billiards_common_sense,P3,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,1.4427897930145264
CommenSence/select_billiards_common_sense/example6,CommenSence,select_billiards_common_sense,P1,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,1.5204215049743652
CommenSence/select_billiards_common_sense/example6,CommenSence,select_billiards_common_sense,P2,1,0,1.0,1.0,1.0,0.0,1.0,0.5,1,1.3673193454742432
CommenSence/select_billiards_common_sense/example6,CommenSence,select_billiards_common_sense,P3,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,1.4355299472808838
CommenSence/select_billiards_common_sense/example7,CommenSence,select_billiards_common_sense,P1,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,1.400517463684082
CommenSence/select_billiards_common_sense/example7,CommenSence,select_billiards_common_sense,P2,1,0,1.0,1.0,1.0,0.0,1.0,0.5,1,1.4501018524169922
CommenSence/select_billiards_common_sense/example7,CommenSence,select_billiards_common_sense,P3,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,1.4341108798980713
CommenSence/select_billiards_common_sense/example8,CommenSence,select_billiards_common_sense,P1,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,1.4019031524658203
CommenSence/select_billiards_common_sense/example8,CommenSence,select_billiards_common_sense,P2,1,0,1.0,1.0,1.0,0.0,1.0,0.5,1,1.348611831665039
CommenSence/select_billiards_common_sense/example8,CommenSence,select_billiards_common_sense,P3,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,1.4447593688964844
CommenSence/select_billiards_common_sense/example9,CommenSence,select_billiards_common_sense,P1,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,1.4973013401031494
CommenSence/select_billiards_common_sense/example9,CommenSence,select_billiards_common_sense,P2,1,0,1.0,1.0,1.0,0.0,1.0,0.5,1,1.5121240615844727
CommenSence/select_billiards_common_sense/example9,CommenSence,select_billiards_common_sense,P3,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,1.5821833610534668
CommenSence/select_billiards_common_sense/example10,CommenSence,select_billiards_common_sense,P1,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,1.3703579902648926
CommenSence/select_billiards_common_sense/example10,CommenSence,select_billiards_common_sense,P2,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,1.364574670791626
CommenSence/select_billiards_common_sense/example10,CommenSence,select_billiards_common_sense,P3,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,1.4428942203521729
CommenSence/select_billiards_common_sense/example11,CommenSence,select_billiards_common_sense,P1,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,1.3493096828460693
CommenSence/select_billiards_common_sense/example11,CommenSence,select_billiards_common_sense,P2,1,0,1.0,1.0,1.0,0.0,1.0,0.5,1,1.4137670993804932
CommenSence/select_billiards_common_sense/example11,CommenSence,select_billiards_common_sense,P3,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,1.4374158382415771
CommenSence/select_billiards_common_sense/example12,CommenSence,select_billiards_common_sense,P1,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,1.4939827919006348
CommenSence/select_billiards_common_sense/example12,CommenSence,select_billiards_common_sense,P2,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,1.5902137756347656
CommenSence/select_billiards_common_sense/example12,CommenSence,select_billiards_common_sense,P3,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,1.583991527557373
CommenSence/select_billiards_common_sense/example13,CommenSence,select_billiards_common_sense,P1,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,2.5346429347991943
CommenSence/select_billiards_common_sense/example13,CommenSence,select_billiards_common_sense,P2,1,0,1.0,1.0,1.0,0.0,1.0,0.5,1,1.664705753326416
CommenSence/select_billiards_common_sense/example13,CommenSence,select_billiards_common_sense,P3,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,1.5912625789642334
CommenSence/select_billiards_common_sense/example14,CommenSence,select_billiards_common_sense,P1,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,1.646925687789917
CommenSence/select_billiards_common_sense/example14,CommenSence,select_billiards_common_sense,P2,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,1.557509422302246
CommenSence/select_billiards_common_sense/example14,CommenSence,select_billiards_common_sense,P3,1,0,0.0,1.0,0.0,0.0,0.0,0.0,4,2.196258544921875
CommenSence/select_billiards_common_sense/example15,CommenSence,select_billiards_common_sense,P1,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,1.7225184440612793
CommenSence/select_billiards_common_sense/example15,CommenSence,select_billiards_common_sense,P2,0,0,0.0,0.0,0.0,,,0.0,2,1.3022854328155518
CommenSence/select_billiards_common_sense/example15,CommenSence,select_billiards_common_sense,P3,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,1.435783863067627
CommenSence/select_billiards_common_sense/example16,CommenSence,select_billiards_common_sense,P1,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,1.529573678970337
CommenSence/select_billiards_common_sense/example16,CommenSence,select_billiards_common_sense,P2,1,0,1.0,1.0,1.0,0.0,1.0,0.5,1,1.5134732723236084
CommenSence/select_billiards_common_sense/example16,CommenSence,select_billiards_common_sense,P3,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,1.5851480960845947
CommenSence/select_billiards_common_sense/example17,CommenSence,select_billiards_common_sense,P1,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,1.5243282318115234
CommenSence/select_billiards_common_sense/example17,CommenSence,select_billiards_common_sense,P2,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,1.5145695209503174
CommenSence/select_billiards_common_sense/example17,CommenSence,select_billiards_common_sense,P3,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,1.5921146869659424
CommenSence/select_billiards_common_sense/example18,CommenSence,select_billiards_common_sense,P1,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,2.461012840270996
CommenSence/select_billiards_common_sense/example18,CommenSence,select_billiards_common_sense,P2,1,0,1.0,1.0,1.0,0.0,1.0,0.5,1,1.5151655673980713
CommenSence/select_billiards_common_sense/example18,CommenSence,select_billiards_common_sense,P3,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,1.5861010551452637
CommenSence/select_billiards_common_sense/example19,CommenSence,select_billiards_common_sense,P1,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,1.5501368045806885
CommenSence/select_billiards_common_sense/example19,CommenSence,select_billiards_common_sense,P2,1,0,1.0,1.0,1.0,0.0,1.0,0.5,1,1.513019323348999
CommenSence/select_billiards_common_sense/example19,CommenSence,select_billiards_common_sense,P3,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,1.590282678604126
CommenSence/select_billiards_common_sense/example20,CommenSence,select_billiards_common_sense,P1,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,1.5071372985839844
CommenSence/select_billiards_common_sense/example20,CommenSence,select_billiards_common_sense,P2,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,1.5284912586212158
CommenSence/select_billiards_common_sense/example20,CommenSence,select_billiards_common_sense,P3,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,1.5902411937713623
CommenSence/select_billiards_common_sense/example21,CommenSence,select_billiards_common_sense,P1,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,1.4863672256469727
CommenSence/select_billiards_common_sense/example21,CommenSence,select_billiards_common_sense,P2,1,0,1.0,1.0,1.0,0.0,1.0,0.5,1,1.4046907424926758
CommenSence/select_billiards_common_sense/example21,CommenSence,select_billiards_common_sense,P3,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,1.5823979377746582
CommenSence/select_billiards_common_sense/example22,CommenSence,select_billiards_common_sense,P1,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,1.5635974407196045
CommenSence/select_billiards_common_sense/example22,CommenSence,select_billiards_common_sense,P2,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,1.511167287826538
CommenSence/select_billiards_common_sense/example22,CommenSence,select_billiards_common_sense,P3,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,1.887359857559204
CommenSence/select_billiards_common_sense/example23,CommenSence,select_billiards_common_sense,P1,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,1.9513969421386719
CommenSence/select_billiards_common_sense/example23,CommenSence,select_billiards_common_sense,P2,1,0,1.0,1.0,1.0,0.0,1.0,0.5,1,2.2734203338623047
CommenSence/select_billiards_common_sense/example23,CommenSence,select_billiards_common_sense,P3,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,2.3411500453948975
CommenSence/select_billiards_common_sense/example24,CommenSence,select_billiards_common_sense,P1,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,2.3078582286834717
CommenSence/select_billiards_common_sense/example24,CommenSence,select_billiards_common_sense,P2,0,0,0.0,0.0,0.0,,,0.0,2,1.9018874168395996
CommenSence/select_billiards_common_sense/example24,CommenSence,select_billiards_common_sense,P3,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,2.078552007675171
CommenSence/select_billiards_common_sense/example25,CommenSence,select_billiards_common_sense,P1,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,1.9703583717346191
CommenSence/select_billiards_common_sense/example25,CommenSence,select_billiards_common_sense,P2,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,1.8202557563781738
CommenSence/select_billiards_common_sense/example25,CommenSence,select_billiards_common_sense,P3,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,2.788708209991455
CommenSence/select_billiards_common_sense/example26,CommenSence,select_billiards_common_sense,P1,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,2.234248638153076
CommenSence/select_billiards_common_sense/example26,CommenSence,select_billiards_common_sense,P2,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,2.1765689849853516
CommenSence/select_billiards_common_sense/example26,CommenSence,select_billiards_common_sense,P3,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,2.7903618812561035
CommenSence/select_billiards_common_sense/example27,CommenSence,select_billiards_common_sense,P1,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,1.462430477142334
CommenSence/select_billiards_common_sense/example27,CommenSence,select_billiards_common_sense,P2,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,1.7118465900421143
CommenSence/select_billiards_common_sense/example27,CommenSence,select_billiards_common_sense,P3,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,2.275130033493042
CommenSence/select_billiards_common_sense/example28,CommenSence,select_billiards_common_sense,P1,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,2.0663092136383057
CommenSence/select_billiards_common_sense/example28,CommenSence,select_billiards_common_sense,P2,0,0,0.0,0.0,0.0,,,0.0,2,2.0225954055786133
CommenSence/select_billiards_common_sense/example28,CommenSence,select_billiards_common_sense,P3,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,2.0345468521118164
CommenSence/select_billiards_common_sense/example29,CommenSence,select_billiards_common_sense,P1,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,1.867737054824829
CommenSence/select_billiards_common_sense/example29,CommenSence,select_billiards_common_sense,P2,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,1.8689672946929932
CommenSence/select_billiards_common_sense/example29,CommenSence,select_billiards_common_sense,P3,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,2.2179954051971436
CommenSence/select_billiards_common_sense/example30,CommenSence,select_billiards_common_sense,P1,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,1.7507658004760742
CommenSence/select_billiards_common_sense/example30,CommenSence,select_billiards_common_sense,P2,1,0,1.0,1.0,1.0,0.0,1.0,0.5,1,1.9145748615264893
CommenSence/select_billiards_common_sense/example30,CommenSence,select_billiards_common_sense,P3,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,1.9144446849822998
CommenSence/select_billiards_common_sense/example31,CommenSence,select_billiards_common_sense,P1,1,0,1.0,1.0,1.0,0.0,0.0,0.0,2,2.25870680809021
CommenSence/select_billiards_common_sense/example31,CommenSence,select_billiards_common_sense,P2,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,1.9558353424072266
